image name,Comprehensive,Noise,Blur,Color,Contrast
0-0-0811.png,2.678781658411026,3.948363780975342,1.9780954122543335,3.131819725036621,1.6568477153778076
0-0-0469.png,2.6531954407691956,3.8940882682800293,1.9894013404846191,3.147217035293579,1.5820751190185547
0-0-0720.png,2.665442705154419,3.943326950073242,1.984885334968567,3.1055331230163574,1.6280254125595093
6-0-0941.png,2.6485032737255096,3.8939270973205566,1.9512505531311035,3.129456043243408,1.6193794012069702
24-0-0839.png,2.6536528766155243,3.9275906085968018,1.9575726985931396,3.1149489879608154,1.6144992113113403
24-0-0208.png,2.6531298756599426,3.884256362915039,1.978225588798523,3.1867456436157227,1.5632919073104858
6-0-0840.png,2.6115996539592743,3.855013847351074,1.9110125303268433,3.1250953674316406,1.555276870727539
36-0-0452.png,2.697679787874222,3.9084603786468506,2.0149166584014893,3.260326862335205,1.6070152521133423
24-0-0608.png,2.665080100297928,3.903022050857544,1.9863014221191406,3.198455572128296,1.572541356086731
6-0-0033.png,2.6124697625637054,3.8440566062927246,1.9261398315429688,3.1227312088012695,1.5569514036178589
6-0-0794.png,2.62785142660141,3.867603302001953,1.9203747510910034,3.1243045330047607,1.5991231203079224
6-0-0119.png,2.67798388004303,3.966865062713623,1.9860891103744507,3.188331365585327,1.5706499814987183
0-0-0429.png,2.665243297815323,3.942941188812256,1.9920367002487183,3.1015067100524902,1.6244885921478271
0-0-0699.png,2.6730401515960693,3.939751625061035,1.98003089427948,3.117215871810913,1.6551622152328491
36-0-0099.png,2.6761225163936615,3.9020726680755615,2.0098013877868652,3.198665142059326,1.593950867652893
0-0-0274.png,2.6545974612236023,3.890120029449463,1.9930862188339233,3.1463491916656494,1.5888344049453735
6-0-0951.png,2.8490356504917145,4.140810966491699,2.1474783420562744,3.4198691844940186,1.6879841089248657
36-0-0861.png,2.699071705341339,3.9195337295532227,2.0307705402374268,3.243479013442993,1.6025035381317139
0-0-0032.png,2.6594666242599487,3.9218146800994873,1.964942455291748,3.104663133621216,1.6464462280273438
24-0-0587.png,2.661058723926544,3.89597225189209,1.9777405261993408,3.206326484680176,1.5641956329345703
6-0-0022.png,2.612915962934494,3.8418846130371094,1.9235118627548218,3.1567673683166504,1.5295000076293945
24-0-0485.png,2.6618657410144806,3.901991844177246,1.981391191482544,3.1975083351135254,1.566571593284607
24-0-0329.png,2.656710833311081,3.8906424045562744,1.9690277576446533,3.2012758255004883,1.5658973455429077
24-0-0651.png,2.663054347038269,3.9535751342773438,1.9372421503067017,3.1116695404052734,1.6497305631637573
24-0-0519.png,2.6684567630290985,3.9664764404296875,1.9383305311203003,3.1210618019104004,1.6479582786560059
24-0-0600.png,2.657475024461746,3.934663772583008,1.9533518552780151,3.1228489875793457,1.6190354824066162
24-0-0545.png,2.666678726673126,3.89477276802063,1.9818055629730225,3.2062997817993164,1.5838367938995361
24-0-0121.png,2.656235247850418,3.896608829498291,1.9617514610290527,3.1530261039733887,1.61355459690094
24-0-0075.png,2.6572289764881134,3.889096260070801,1.9805526733398438,3.1929867267608643,1.5662802457809448
24-0-0109.png,2.6505928337574005,3.9332151412963867,1.941872239112854,3.103339195251465,1.6239447593688965
36-0-0843.png,2.6797828376293182,3.910209894180298,2.005561351776123,3.2052741050720215,1.5980859994888306
